source,job_title,role_normalized,seniority,salary_eur,country,country_name,year,salary_usd,dataset
Manfred 2026,Frontend Engineer,Frontend Engineer,Junior,24600.0,ES,Spain,2026,26568.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Junior,28700.0,ES,Spain,2026,30996.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Junior,28700.0,ES,Spain,2026,30996.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Junior,27300.0,ES,Spain,2026,29484.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32500.0,ES,Spain,2026,35100.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32800.0,ES,Spain,2026,35424.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32600.0,ES,Spain,2026,35208.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32200.0,ES,Spain,2026,34776.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34300.0,ES,Spain,2026,37044.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33400.0,ES,Spain,2026,36072.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31900.0,ES,Spain,2026,34452.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33200.0,ES,Spain,2026,35856.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34700.0,ES,Spain,2026,37476.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32100.0,ES,Spain,2026,34668.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34000.0,ES,Spain,2026,36720.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33600.0,ES,Spain,2026,36288.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33400.0,ES,Spain,2026,36072.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33500.0,ES,Spain,2026,36180.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32700.0,ES,Spain,2026,35316.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32500.0,ES,Spain,2026,35100.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33800.0,ES,Spain,2026,36504.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33800.0,ES,Spain,2026,36504.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34000.0,ES,Spain,2026,36720.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34200.0,ES,Spain,2026,36936.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33300.0,ES,Spain,2026,35964.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33500.0,ES,Spain,2026,36180.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34100.0,ES,Spain,2026,36828.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32600.0,ES,Spain,2026,35208.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32700.0,ES,Spain,2026,35316.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31900.0,ES,Spain,2026,34452.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33200.0,ES,Spain,2026,35856.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31500.0,ES,Spain,2026,34020.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32900.0,ES,Spain,2026,35532.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32500.0,ES,Spain,2026,35100.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33200.0,ES,Spain,2026,35856.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31500.0,ES,Spain,2026,34020.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31500.0,ES,Spain,2026,34020.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33800.0,ES,Spain,2026,36504.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32700.0,ES,Spain,2026,35316.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32000.0,ES,Spain,2026,34560.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33600.0,ES,Spain,2026,36288.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32300.0,ES,Spain,2026,34884.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33300.0,ES,Spain,2026,35964.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31800.0,ES,Spain,2026,34344.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31600.0,ES,Spain,2026,34128.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33300.0,ES,Spain,2026,35964.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33500.0,ES,Spain,2026,36180.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34600.0,ES,Spain,2026,37368.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33000.0,ES,Spain,2026,35640.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32600.0,ES,Spain,2026,35208.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33700.0,ES,Spain,2026,36396.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32500.0,ES,Spain,2026,35100.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32900.0,ES,Spain,2026,35532.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31800.0,ES,Spain,2026,34344.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,31500.0,ES,Spain,2026,34020.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,34500.0,ES,Spain,2026,37260.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33900.0,ES,Spain,2026,36612.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,33400.0,ES,Spain,2026,36072.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32800.0,ES,Spain,2026,35424.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32200.0,ES,Spain,2026,34776.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32100.0,ES,Spain,2026,34668.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Mid,32400.0,ES,Spain,2026,34992.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37600.0,ES,Spain,2026,40608.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38100.0,ES,Spain,2026,41148.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36900.0,ES,Spain,2026,39852.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,39200.0,ES,Spain,2026,42336.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38200.0,ES,Spain,2026,41256.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37600.0,ES,Spain,2026,40608.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37800.0,ES,Spain,2026,40824.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37300.0,ES,Spain,2026,40284.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36800.0,ES,Spain,2026,39744.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37100.0,ES,Spain,2026,40068.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38300.0,ES,Spain,2026,41364.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35400.0,ES,Spain,2026,38232.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36200.0,ES,Spain,2026,39096.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35800.0,ES,Spain,2026,38664.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35700.0,ES,Spain,2026,38556.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38700.0,ES,Spain,2026,41796.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38100.0,ES,Spain,2026,41148.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37400.0,ES,Spain,2026,40392.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36100.0,ES,Spain,2026,38988.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37500.0,ES,Spain,2026,40500.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37400.0,ES,Spain,2026,40392.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36500.0,ES,Spain,2026,39420.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37300.0,ES,Spain,2026,40284.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37200.0,ES,Spain,2026,40176.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37800.0,ES,Spain,2026,40824.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35800.0,ES,Spain,2026,38664.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37200.0,ES,Spain,2026,40176.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37800.0,ES,Spain,2026,40824.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37500.0,ES,Spain,2026,40500.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38700.0,ES,Spain,2026,41796.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36400.0,ES,Spain,2026,39312.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35900.0,ES,Spain,2026,38772.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35600.0,ES,Spain,2026,38448.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37700.0,ES,Spain,2026,40716.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,39100.0,ES,Spain,2026,42228.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37700.0,ES,Spain,2026,40716.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37200.0,ES,Spain,2026,40176.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37900.0,ES,Spain,2026,40932.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37400.0,ES,Spain,2026,40392.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37600.0,ES,Spain,2026,40608.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,39100.0,ES,Spain,2026,42228.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37200.0,ES,Spain,2026,40176.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,39300.0,ES,Spain,2026,42444.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38900.0,ES,Spain,2026,42012.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36600.0,ES,Spain,2026,39528.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35900.0,ES,Spain,2026,38772.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36100.0,ES,Spain,2026,38988.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35500.0,ES,Spain,2026,38340.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36100.0,ES,Spain,2026,38988.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38000.0,ES,Spain,2026,41040.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35900.0,ES,Spain,2026,38772.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,37000.0,ES,Spain,2026,39960.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38600.0,ES,Spain,2026,41688.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,35500.0,ES,Spain,2026,38340.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,38500.0,ES,Spain,2026,41580.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Senior,36900.0,ES,Spain,2026,39852.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,42400.0,ES,Spain,2026,45792.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46100.0,ES,Spain,2026,49788.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,45700.0,ES,Spain,2026,49356.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,47500.0,ES,Spain,2026,51300.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46400.0,ES,Spain,2026,50112.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46900.0,ES,Spain,2026,50652.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,43800.0,ES,Spain,2026,47304.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,43000.0,ES,Spain,2026,46440.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46500.0,ES,Spain,2026,50220.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46900.0,ES,Spain,2026,50652.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,49300.0,ES,Spain,2026,53244.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,44500.0,ES,Spain,2026,48060.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,44300.0,ES,Spain,2026,47844.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46700.0,ES,Spain,2026,50436.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,44100.0,ES,Spain,2026,47628.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,48100.0,ES,Spain,2026,51948.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,47300.0,ES,Spain,2026,51084.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,44600.0,ES,Spain,2026,48168.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46500.0,ES,Spain,2026,50220.0,Manfred 2026
Manfred 2026,Frontend Engineer,Frontend Engineer,Lead,46500.0,ES,Spain,2026,50220.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22300.0,ES,Spain,2026,24084.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27800.0,ES,Spain,2026,30024.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25000.0,ES,Spain,2026,27000.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27100.0,ES,Spain,2026,29268.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24000.0,ES,Spain,2026,25920.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27700.0,ES,Spain,2026,29916.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24400.0,ES,Spain,2026,26352.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,20700.0,ES,Spain,2026,22356.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27800.0,ES,Spain,2026,30024.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24000.0,ES,Spain,2026,25920.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,28400.0,ES,Spain,2026,30672.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,28400.0,ES,Spain,2026,30672.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25400.0,ES,Spain,2026,27432.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25700.0,ES,Spain,2026,27756.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24700.0,ES,Spain,2026,26676.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,23800.0,ES,Spain,2026,25704.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24100.0,ES,Spain,2026,26028.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26000.0,ES,Spain,2026,28080.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26500.0,ES,Spain,2026,28620.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26800.0,ES,Spain,2026,28944.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26800.0,ES,Spain,2026,28944.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25000.0,ES,Spain,2026,27000.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,21700.0,ES,Spain,2026,23436.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25300.0,ES,Spain,2026,27324.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24700.0,ES,Spain,2026,26676.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27600.0,ES,Spain,2026,29808.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24200.0,ES,Spain,2026,26136.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22400.0,ES,Spain,2026,24192.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22700.0,ES,Spain,2026,24516.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26500.0,ES,Spain,2026,28620.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,25600.0,ES,Spain,2026,27648.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22200.0,ES,Spain,2026,23976.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26100.0,ES,Spain,2026,28188.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,21900.0,ES,Spain,2026,23652.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,27000.0,ES,Spain,2026,29160.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26200.0,ES,Spain,2026,28296.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22000.0,ES,Spain,2026,23760.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22100.0,ES,Spain,2026,23868.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,29200.0,ES,Spain,2026,31536.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24300.0,ES,Spain,2026,26244.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24300.0,ES,Spain,2026,26244.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26900.0,ES,Spain,2026,29052.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,28400.0,ES,Spain,2026,30672.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,29200.0,ES,Spain,2026,31536.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,26500.0,ES,Spain,2026,28620.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,24300.0,ES,Spain,2026,26244.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Junior,22000.0,ES,Spain,2026,23760.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,37000.0,ES,Spain,2026,39960.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,35800.0,ES,Spain,2026,38664.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,35100.0,ES,Spain,2026,37908.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,38100.0,ES,Spain,2026,41148.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,33100.0,ES,Spain,2026,35748.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,35500.0,ES,Spain,2026,38340.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,31700.0,ES,Spain,2026,34236.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,35400.0,ES,Spain,2026,38232.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,32500.0,ES,Spain,2026,35100.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,33200.0,ES,Spain,2026,35856.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,33200.0,ES,Spain,2026,35856.0,Manfred 2026
Manfred 2026,Fullstack Engineer,Fullstack Engineer,Mid,36200.0,ES,Spain,2026,39096.0,Manfred 2026
